d_index,filename,title,name,affiliations,email,Phi,,,,,Mistral,,,,,Llama,,,,,Gemma,,,,
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Manaal Faruqui,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mantas Mazeika,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Marco Baturan,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Marco Marelli,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Marco Maru,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Maria Jose Ramírez Quintana,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Marie Tolkiehn,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mario Giulianelli,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Martha Lewis,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Martin Potthast,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Matthew L. Leavitt,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Matthias Hagen,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mátyás Schubert,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Medina Orduna Baitemirova,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Melody Arnaud,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Melvin McElrath,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Michael A. Yee,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Michael Cohen,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Michael Gu,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Michael Ivanitskiy,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Michael Starritt,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Michael Strube,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Michał Swędrowski,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Michele Bevilacqua,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Michihiro Yasunaga,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mihir Kale,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mike Cain,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mimee Xu,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mirac Suzgun,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mitch Walker,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mo Tiwari,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mohit Bansal,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Moin Aminnaseri,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mor Geva,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mozhdeh Gheini,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Mukund Varma T,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nanyun Peng,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nathan A. Chi,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nayeon Lee,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Neta Gur-Ari Krakover,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nicholas Cameron,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nicholas Roberts,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nick Doiron,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nicole Martinez,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nikita Nangia,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Niklas Deckers,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Niklas Muennighoff,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nitish Shirish Keskar,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Niveditha S. Iyer,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Noah Constant,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Noah Fiedel,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Nuan Wen,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Oliver Zhang,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Omar Agha,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Omar Elbaghdadi,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Omer Levy,NA,NA,,TP,TN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Owain Evans,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Pablo Antonio Moreno Casares,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Parth Doshi,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Pascale Fung,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Paul Pu Liang,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Paul Vicol,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Pegah Alipoormolabashi,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Peiyuan Liao,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Percy Liang,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Peter Chang,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Peter Eckersley,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Phu Mon Htut,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Pinyu Hwang,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Piotr Miłkowski,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Piyush Patil,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Pouya Pezeshkpour,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Priti Oli,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Qiaozhu Mei,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Qing Lyu,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Qinlang Chen,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rabin Banjade,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rachel Etta Rudolph,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Raefer Gabriel,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rahel Habacker,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Ramon Risco,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Raphaël Millière,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rhythm Garg,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Richard Barnes,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rif A. Saurous,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Riku Arakawa,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Robbe Raymaekers,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Robert Frank,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rohan Sikand,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Roman Novak,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Roman Sitelew,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Ronan LeBras,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rosanne Liu,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rowan Jacobs,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rui Zhang,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Ruslan Salakhutdinov,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Ryan Chi,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Ryan Lee,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Ryan Stovall,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Ryan Teehan,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Rylan Yang,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Sahib Singh,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Saif M. Mohammad,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Sajant Anand,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Sam Dillavou,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Sam Shleifer,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Sam Wiseman,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
63,result_from_first_page_text_d63_arxiv_2206.04615.txt,Beyond the Imitation Game: Quantifying and Extrapolating the Capabilities of Language Models,Samuel Gruetter,NA,NA,,FN,FN,TN,0,,FN,TN,TN,0,,FP,FP,TN,X,,TN,TN,TN,0
